epoch,acc,loss,val_acc,val_loss
28,0.9549884813042708,0.1009066095734129,0.918217260333086,0.246044713584929
29,0.9608364345312076,0.09304134367024267,0.968013468013468,0.07720046399031498
30,0.95414673046252,0.10575017604984155,0.9257930178877185,0.19482984407500406
31,0.9621655147865311,0.09189854865032542,0.7164185716817296,1.0575264176852563
32,0.963184476342371,0.08927373476253848,0.943248272185078,0.14927727958158082
33,0.9669502038028717,0.08377525600998004,0.9743487506751027,0.06388878578974695
34,0.9620769094558931,0.08880721240372243,0.9847598794967216,0.04567223120610828
35,0.9663299663405289,0.08248216067243584,0.939393939404502,0.1485580481438984
36,0.9681906787169945,0.07755657072186777,0.9765195817827397,0.05552019032377544
37,0.9675261385787701,0.07660181520778396,0.9222931065141954,0.29533131840293386
38,0.9685894027999291,0.07634300779371044,0.9776714513556619,0.05667591255356894
39,0.9703172071593125,0.0759939240056037,0.9910065567960304,0.03039439451909965
40,0.9699627857522595,0.07396567470910487,0.9690324295587454,0.069781484046775
41,0.9696526670210881,0.07522921857755646,0.9804182172603225,0.0511168652910085
42,0.97372851321276,0.06783240831462195,0.9863990785149043,0.03832866223077596
43,0.9731082757504173,0.06699570225680127,0.9921141236930711,0.025687375251400503
44,0.9743487506645402,0.06416871995729004,0.9770955165797633,0.05151325972292301
45,0.977538543328017,0.058903014107293566,0.9517543859754749,0.12805717352425935
46,0.9743487506645402,0.06499157718694867,0.9889686337054758,0.03285463766512418
47,0.9768740032003552,0.06025126040405666,0.9925128477760057,0.02453273085258563
48,0.9782030834662414,0.056687067941474184,0.9937090200248095,0.021912576496368727
49,0.9759879496827227,0.05957544084079531,0.9650008860640802,0.0810828022724841
50,0.9791334396597554,0.05576854909554153,0.9948608895977317,0.01691754556384536
51,0.9795764664291343,0.053085722790375135,0.9945507708665603,0.01928670950640018
52,0.9770955165692008,0.05902424108516936,0.9357168173063273,0.2029090189533752
53,0.9785132021974128,0.05482840857394442,0.9568934963777431,0.11617967009910102
54,0.9789562289562289,0.05336309922281431,0.9548555732871885,0.1240022002718404
55,0.9814371788055999,0.04986419562840725,0.9730639730639731,0.06541865605267794
56,0.9807726386673755,0.04957503397059802,0.9933102959418749,0.02161276379659004
57,0.9806840333261748,0.05063495400623141,0.9950824029877025,0.01750717826565388
58,0.9811713627503101,0.05041234006805848,0.9823232323337949,0.042681235769970426
59,0.9809941520467836,0.05077269779352876,0.9587542087436461,0.1025261433530607
60,0.9830320751373383,0.04644819712791154,0.9941520467836257,0.020220240739485452
61,0.9831206804891015,0.04425018392650147,0.9949937976253765,0.016303643079978416
62,0.982943469785575,0.04640007600193289,0.9860446570972887,0.03438762273961393
63,0.9824118376749956,0.046677606229822345,0.9957469431153642,0.01585409833978097
64,0.9804625199467667,0.049323845761795944,0.9945507708665603,0.016602870129088763
65,0.9831206804891015,0.0449165444805523,0.9949494949494949,0.015865789345154004
66,0.9834307992308355,0.04151155737423604,0.9646907673329088,0.0979752409636305
67,0.983297891192628,0.046520316141855415,0.9947722842459684,0.015640206153730407
68,0.9871965266807735,0.03452398146765665,0.9583554846818367,0.12111055852236972
69,0.982766259071486,0.04548866036464398,0.9828105617579301,0.038780208607406434
70,0.9845826687931951,0.03948379055842881,0.9914495835548467,0.024515231913130583
71,0.9837409179514442,0.04482639801322763,0.9565390749601276,0.12264108136655287
72,0.9854687223108276,0.03726706091602364,0.9956140350877193,0.013200330945539622
73,0.9869750132908027,0.034066631121120024,0.9792220450220813,0.04913020415693946
74,0.9868864079390395,0.03727538923281303,0.9306220095799406,0.22063699848527407
75,0.986133262449052,0.036749820099097524,0.9844497607761128,0.03815230936689681
76,0.9848041821726032,0.03974927629711545,0.9799751905015063,0.04447625292978036
77,0.9872851320114115,0.03407200519359644,0.9964114832535885,0.012393625218427162
78,0.9844940634519944,0.0416005574778538,0.9829877724614566,0.03947277804533782
79,0.9867534999113946,0.03574004064576234,0.9749689881268828,0.05818192203178809
80,0.9864876838561049,0.036604750333969475,0.9982721956406166,0.006743181506915742
81,0.9883483962536956,0.0325945706577438,0.9844940634414319,0.038843467873475146
82,0.9865762892078681,0.03537070332112562,0.9975190501506291,0.009677059300070541
83,0.9844054580896686,0.041413379375259726,0.977494240662698,0.058058611635189605
84,0.9875066454013822,0.033111919979575265,0.9914052808789651,0.020416800015826398
85,0.988835725677831,0.029506165120625566,0.9905192273613326,0.024022753036878116
86,0.9869750132908027,0.03535812336814818,0.985069998227893,0.0359394462437242
87,0.9875066454013822,0.033176087105737335,0.9874180400601815,0.029871779066692992
88,0.9900762006025164,0.02818300014025222,0.9955697324118377,0.012907440902288821
89,0.986133262449052,0.03620260797431557,0.9957026404394825,0.012315524929799941
90,0.9872408293460925,0.03757310065599231,0.9981392876129718,0.0070095643751023696
91,0.9915824915824916,0.024991884223855048,0.9966329966329966,0.009597474323639598
92,0.9878167641325536,0.03431405264485826,0.9972532340953394,0.00868286881654955
93,0.9887914230019493,0.029195928031009438,0.9979620769200079,0.007446273705053873
94,0.9885256069466596,0.03005722260266886,0.9940634414318625,0.014393374297134163
95,0.9887471203366303,0.029683668203429926,0.9947279815700868,0.014038217551777664
96,0.9887028176501861,0.02938226806176984,0.9891458444090023,0.02497610327294928
97,0.989544568491937,0.028714029288884724,0.9537480063901479,0.1539242718913149
98,0.9888800283537126,0.03207141590803218,0.9883483962431331,0.03308076890711211
99,0.9887914230019493,0.029485771103505906,0.998227892964735,0.006357244799367067
100,0.9889243310295942,0.029003752346865037,0.9961899698741804,0.010407530640835208
101,0.9892787524260845,0.02857902714758669,0.9657983342193869,0.09184459562060167
102,0.9895888711783811,0.029081609477014228,0.9007620060357265,0.6468697536508806
103,0.9883926989190147,0.031177960965053257,0.9992025518341308,0.004136929976869088
104,0.9898103845472267,0.027413838097316744,0.995525429735956,0.013030408564491284
105,0.9884813042813405,0.029864162186844942,0.976076555034486,0.058658828012347224
106,0.9902534113060428,0.025408480490394295,0.9987152223994329,0.004616669516194285
107,0.9901648059648422,0.0260186032188234,0.788809144072302,1.085401479791881
108,0.9900318979266348,0.027075693733273423,0.964602161970583,0.0979019847857557
109,0.9901205032783981,0.025413604042152493,0.9984051036682615,0.005578037350157843
110,0.9907407407407407,0.025477285848828732,0.998227892964735,0.005824521402315945
111,0.9903863193442504,0.027611744777744165,0.9960570618465355,0.01107434266519841
112,0.9919812156654262,0.023517015180883692,0.9944178628389154,0.014844208956445561
113,0.9906964380754217,0.024576608663111975,0.9951267056530214,0.013057122165440445
114,0.9902534113060428,0.028012918150774068,0.9776714513556619,0.054543220603161496
115,0.9917153996101364,0.023903087106342397,0.9946836788942052,0.01272214619855023
116,0.9915381889066099,0.022534266401719703,0.9979620769094454,0.006576860796894295
117,0.9925128477760057,0.019302928202950015,0.9991582491582491,0.0035833677722891164
118,0.990474924685451,0.026681836693700205,0.9981835902888534,0.006243876968522208
119,0.9887914230019493,0.028927924540102953,0.9984937090200248,0.005032953728858831
120,0.9903420166578061,0.027754627582501988,0.9758550416550779,0.06316657893831222
121,0.9902091086195987,0.02798772431107447,0.999291157185894,0.0031938337667716675
122,0.9896774765195818,0.029597853278280076,0.9991139464823675,0.003917276699966665
123,0.9919812156759887,0.02225864195101094,0.9971203260676945,0.00890876134546455
124,0.9911394648236753,0.023433257814176538,0.9932659932659933,0.016222335600730022
125,0.9911394648236753,0.02296083935179916,0.9762537657274499,0.07006750819740666
126,0.990829346092504,0.024276904022198776,0.9997341839447103,0.0021452862611695063
127,0.9922027290448343,0.021282436332752896,0.9991582491582491,0.0036847349239979353
128,0.9895888711783811,0.027885563199475567,0.997297536771221,0.007743180658301586
129,0.9925128477865682,0.021441562361348483,0.9906078327130958,0.024759250191093016
130,0.9926014531277689,0.020261230105751225,0.9806397306397306,0.04138263282782618
131,0.9925571504518873,0.020436187517038407,0.992468545100124,0.018557752143597644
132,0.9915381889171725,0.02388577222021258,0.9990696438064859,0.002958439879042513
133,0.9913166755272018,0.024098057975733778,0.9947722842459684,0.013017681326609904
134,0.9918040049618997,0.02251373229263135,0.9723108275739855,0.09064911172507706
135,0.9932659932659933,0.01855109071750246,0.9840510366826156,0.03935407196462267
136,0.9919812156654262,0.021756685106782594,0.9995569732411838,0.0021180640292841747
137,0.9910508594719121,0.02486127588280734,0.993531809321283,0.016049034819035378
138,0.9915824915824916,0.02421382156770777,0.9967659046606415,0.009059075522204323
139,0.9926014531277689,0.019035344470893736,0.9957912457912458,0.011279277441392413
140,0.9937090200353721,0.01733936642268153,0.9945064681906787,0.01352927742825705
141,0.9914052808789651,0.02249293620274413,0.9968988126882864,0.00862463771593942
142,0.9914938862412909,0.02273462581592492,0.9837852206378884,0.04197013589517422
143,0.9930444798865852,0.019453818863671913,0.9997341839447103,0.0014387079611800203
144,0.9942406521353889,0.01737029508071579,0.9980506822612085,0.005620015815526097
145,0.9921141237036336,0.022499335370708227,0.9973418394471026,0.008059990343557396
146,0.9913609782030834,0.022346732928864264,0.9988924331029594,0.004389645299165341
147,0.9935761120077272,0.017771674087657906,0.9990253411306043,0.0036935489857696986
148,0.9920255183413078,0.019957590725030654,0.9706273259010464,0.08701110777432369
149,0.9908293461030666,0.02644752933853339,0.9963671805777069,0.010628157785889662
150,0.9938419280524544,0.01771905600391017,0.9990253411306043,0.0033011233882680674
151,0.9922913343965976,0.021949098557452387,0.9971203260676945,0.008413388922666567
152,0.993886230728336,0.017626081349874402,0.9990253411306043,0.0030398565670191184
153,0.9941520467941883,0.016412686429452792,0.9967216019847599,0.009735322745094744
154,0.9916710969342548,0.02338473983515822,0.9459064327591006,0.20644700908855174
155,0.9924242424242424,0.02008937788185013,0.9992025518341308,0.0031931722386977965
156,0.9927343611554138,0.02086072651261532,0.9941963494595073,0.014617574987124252
157,0.9923799397483608,0.021393948206186935,0.9977405635300373,0.006450451757864399
158,0.9942849548112705,0.016632544870420825,0.9999113946482368,0.0012286713655474681
159,0.9927786638312954,0.021369927063126525,0.999291157185894,0.003527841422168223
160,0.993531809321283,0.01796963267029152,0.9708045365940102,0.07963130485799723
161,0.9939748360800993,0.016452944054674023,0.9988924331029594,0.003153797619449604
162,0.9933989012936382,0.017540459143545104,0.9997784866205919,0.0016821348446277751
163,0.9915381889171725,0.023725137226174624,0.9503367003472629,0.14577216061786735
164,0.992822966507177,0.020544189534081634,0.9997784866205919,0.0015890937116520027
165,0.9936204146730463,0.016640705482246144,0.9991139464823675,0.0027923870264334803
166,0.9949937976253765,0.01456173825985362,0.9997341839447103,0.0013791606522042268
167,0.9934875066454014,0.017962615425815658,0.9927786638312954,0.01819454379491595
168,0.9926900584900947,0.02046059650915705,0.9994683678894205,0.0019482810330147826
169,0.9931330852383484,0.019224002469971583,0.9283182704340962,0.40025835708661045
170,0.9934432039695198,0.018938773681094163,0.9995126705653021,0.002365340049326862
171,0.993487506655964,0.01810730118657987,0.9982721956406166,0.004571150555744856
172,0.9933102959418749,0.018740857667348624,0.9540138224454376,0.1403264173536921
173,0.993886230728336,0.017351485545846708,0.9885699096225412,0.026708929023583232
174,0.99419634947007,0.017133134011672452,0.9996012759170654,0.002109830294749828
175,0.9930444798865852,0.01957850361206695,0.9994683678894205,0.0016551219591104942
176,0.9928672691830587,0.017937789763888587,0.9997341839447103,0.001432263698618351
177,0.993487506655964,0.01770851445108727,0.9990253411306043,0.00432526289275042
178,0.9938419280524544,0.018331196651828745,0.9975190501506291,0.006736969077355049
179,0.9933989012936382,0.019520269615572825,0.9397040581356734,0.18491731669901337
180,0.9937090200248095,0.017827368311051132,0.9997341839447103,0.001583668470571084
181,0.9940634414318625,0.015343286784227356,0.9998227892964735,0.0015792867681738187
182,0.9936204146730463,0.017625239619498932,0.9991582491582491,0.0029533479342356626
183,0.9937090200248095,0.016942945954067947,0.9996898812688286,0.0016539643372455758
184,0.9937090200248095,0.018957635727999248,0.9016480595533589,0.4698538906293311
185,0.9947279815700868,0.015747046301912725,0.9984051036682615,0.004746836967390852
186,0.9935761119971647,0.016957965450001358,0.996588693957115,0.010594514020740797
187,0.9932216906006742,0.017677332283172073,0.9995569732411838,0.0016671126827684443
188,0.9924242424242424,0.01955544319732066,0.9987595250753145,0.004707796315036426
189,0.9942406521353889,0.01596256874297504,0.9989810384547226,0.004116270896088124
190,0.9946393762183235,0.014395560221091097,0.9993354598617756,0.0020809118570475947
191,0.9957026404500451,0.011807389714851336,0.9989810384547226,0.0038751686337045303
192,0.9930887825624668,0.020060969690709293,0.9997784866205919,0.0016445406820241861
193,0.9945950735424419,0.014250350558508562,0.9985380116959064,0.0045805124396559585
194,0.9948608895977317,0.013550286146556519,0.9945507708665603,0.011895914926336468
195,0.9939305334147802,0.01733379820081629,0.9862661704766968,0.03185955866123548
196,0.9942406521459516,0.016495544880762433,0.9994683678894205,0.0020772705231284086
197,0.9929558745348219,0.01830227992372222,0.9411217437638852,0.2697422299480573
198,0.9952596136806663,0.012704927226933215,0.9909179514442672,0.02247680378234997
199,0.9946836789047678,0.015241319864455856,0.998936735778841,0.0037804044318283814
200,0.9936204146836088,0.01695137542502892,0.9900318979266348,0.0255208697524084
201,0.9936647173594905,0.01670910699548046,0.9994240652135389,0.0019647487185490177
202,0.9939748360906618,0.016591012843721456,0.9875509480878264,0.029267433043565768
203,0.9942849548218332,0.014331850671688755,0.9998670919723551,0.0015778963341177704
204,0.9951267056530214,0.01432417971917239,0.9990696438064859,0.004916587006053579
205,0.9943735601630338,0.017169689783694434,0.9990253411306043,0.0024665819286990636
206,0.9945507708665603,0.015135008573447717,0.9935761119971647,0.015323590256034065
207,0.9947279815700868,0.015621546198068876,0.9986266170476696,0.00402889483453105
208,0.9956140350877193,0.012658727622502317,0.9910951621477937,0.023568479662871334
209,0.9957469431153642,0.012181034521988347,0.9997341839447103,0.0017863856100583805
210,0.9937533227112537,0.018392341456092413,0.9998670919723551,0.0010356896187660937
211,0.9940191387559809,0.01511782624509631,0.9969874180400496,0.007261098135339672
212,0.9947279815700868,0.014712337176798332,0.9992025518341308,0.002538274195877873
213,0.9948608895977317,0.014367922823077193,0.9837409179514442,0.039047666990769433
214,0.9944178628389154,0.016720799236704,0.9957026404394825,0.011270901455804271
215,0.9956583377636009,0.012039507767206045,0.9985380116959064,0.0037639693798712844
216,0.9946836789047678,0.016422350566896962,0.9600389863653385,0.11676264554916134
217,0.9933545986177565,0.017854196014436316,0.9969874180400496,0.007654335152821119
218,0.9945064681906787,0.01654679548262238,0.9999113946482368,0.0007810388916129519
219,0.9959684564947723,0.012392213225393531,0.9975633528265108,0.006778645993214483
220,0.9946393762183235,0.015169606647922577,0.9997341839447103,0.0013001268144296164
221,0.9960127591706539,0.011390083194653169,0.9884370015948963,0.028524571119068212
222,0.9941077441077442,0.016090881997414156,0.9863990785043416,0.034013190542980284
223,0.9948608895977317,0.015793479752900755,0.9910508594824747,0.023270187665510998
224,0.9946836789047678,0.013883983086024216,0.9995569732411838,0.0016846679061229197
225,0.9952153110047847,0.013870681519039255,0.9998227892964735,0.0010483222842659955
226,0.9958355484671274,0.012034794625259844,0.9998670919723551,0.0007591711662179183
227,0.9944178628389154,0.016102733464031956,0.999645578592947,0.0008781577614539732
228,0.9961013645224172,0.013071593288340374,0.9998670919723551,0.0009956132609619459
229,0.9957469431153642,0.012920614781196585,0.9998227892964735,0.0008714011099998394
230,0.9952596136806663,0.013591401831622415,0.9135654793655156,0.5974174076283923
231,0.9950824029877025,0.015162587104261518,0.9991139464823675,0.002694751014152157
232,0.9952153110153472,0.014714732743966398,0.7651958178273968,2.6634296746450854
233,0.9950381003012582,0.013795480126676621,0.9844054581002312,0.04367855465588534
234,0.9950824029771398,0.01454364194315071,0.9999556973241184,0.00033788721595269885
235,0.9967216019847599,0.010107816819452834,0.996588693957115,0.008328292358794034
236,0.9943735601630338,0.016551445999740587,0.997651958178274,0.006780872857942528
237,0.99583554847769,0.011468187916556308,0.9941077441183067,0.013036450904743504
238,0.9937533227006912,0.016786305597426464,0.9990696438064859,0.0023514623536434126
239,0.9968102073365231,0.009640636020504604,0.9994683678894205,0.0016756886979742357
240,0.9953482190324295,0.01353402462338074,0.9998670919723551,0.0007957994233330218
241,0.9959684564947723,0.010607146738708374,0.9997341839447103,0.0011693783347277518
242,0.9949494949494949,0.014350441699081581,0.9988038277511961,0.003491307493428356
243,0.9949494949494949,0.014254293412114476,0.9926900584795322,0.018346794709472272
244,0.9954368243841928,0.011672077028867649,0.9828105617579301,0.0453852114105625
245,0.9948608896082943,0.012682218867723855,0.999645578592947,0.0018616777308335334
246,0.9944178628389154,0.015024367078654146,0.9960127591706539,0.008957110996432241
247,0.995879851143009,0.012577582469233923,0.999291157185894,0.002070095389933127
248,0.9948608895977317,0.0156412418976691,0.9986266170476696,0.0041047744735699335
249,0.9958355484671274,0.012215243893495977,0.9710703526493,0.07931478671790257
250,0.9960127591706539,0.011780513288367989,0.9999113946482368,0.0006085353604029311
251,0.9956140350982818,0.012108353626639638,0.9835194045720361,0.03761587792997014
252,0.9963671805777069,0.010405317215914334,0.9996898812688286,0.0011695886699364631
253,0.9951267056635841,0.012507042089499688,0.9998227892964735,0.000550919988683894
254,0.9953039163565479,0.013650681193972149,0.9799308878256247,0.05688800565390892
255,0.9949494949494949,0.013010969396424784,0.9637604111288322,0.10362694207722895
256,0.9949937976253765,0.014904658866246446,0.8655856813645925,1.3715294830444307
257,0.9968545100124048,0.009811392748781537,0.9971646287435761,0.0068712680853390525
258,0.99481658692185,0.013832069499163699,0.9999113946482368,0.0005182454573913791
259,0.9947722842459684,0.014845344121400286,0.9961899698741804,0.013844401797767211
260,0.995525429735956,0.012664306394849072,0.9994683678894205,0.0018926886020380095
261,0.9958798511535716,0.01271199965970891,0.9775385433385796,0.06082755485235112
262,0.9962785752259437,0.011531095092292623,0.9997341839447103,0.0009522808707393321
263,0.9963671805777069,0.010667630482501585,0.9937533227006912,0.015077740698116626
264,0.9961013645224172,0.0112690886238895,0.9998227892964735,0.0008689993544369002
265,0.9956140350877193,0.013596724278531817,0.9997784866205919,0.0007380316362572089
266,0.9966772993088783,0.01031583652041352,0.9999113946482368,0.0008247498445585089
267,0.9953925217083112,0.012880055349033678,0.9583997873577184,0.12319106592829195
268,0.9949051922736133,0.013221225946044057,0.9999556973241184,0.000678257340481455
269,0.9953925217083112,0.012023100211632134,0.9910065567960304,0.02344492797155031
270,0.9957469431259267,0.011454870607079684,0.9977405635300373,0.005773848059947239
271,0.9950824029771398,0.014343725276812517,0.9997341839447103,0.0012235147967375427
272,0.9971646287435761,0.008639590152382194,0.9998670919723551,0.0007512711292289019
273,0.9961456671877362,0.011141941172702213,0.9990253411306043,0.003088190097563111
274,0.9949937976253765,0.012842429502470786,0.9380205564521716,0.20659915689396224
275,0.9968545100124048,0.009043490270764365,0.9999556973241184,0.0006940757115610776
276,0.9956140350877193,0.012462964881485962,0.9997784866205919,0.0008605373004952577
277,0.9963671805777069,0.010580123888781807,0.9785575048732943,0.05694458643730793
278,0.995879851143009,0.011582406763730114,1.0,0.0002491119748488745
279,0.9956140350877193,0.010766036541692425,0.9996898812688286,0.001464572797064185
280,0.9960127591706539,0.011298301059989446,0.9997784866205919,0.001121898468311553
281,0.99583554847769,0.012572074586036605,0.9889243310401568,0.026595226262489943
282,0.9959241538188907,0.0122491776983368,0.9983164983164983,0.0050507146606117775
283,0.9956140350877193,0.012198545183467871,0.9868421052631579,0.031331781912064594
284,0.996588693957115,0.009828953050460288,0.9971203260676945,0.007721779664353468
285,0.9961013645224172,0.012482744122009311,0.9998227892964735,0.0008402083233847213
286,0.9960127591706539,0.011027187182901943,0.9982721956406166,0.003907401386707483
287,0.9966772993088783,0.01011979971503251,0.999645578592947,0.0015166150924586627
288,0.9965000886053518,0.01022987801479242,0.9999113946482368,0.00034720688767119346
289,0.995525429735956,0.01461930718040032,0.9999556973241184,0.00032971676794217835
290,0.9957026404394825,0.00971957264921401,0.9681020733757938,0.08321637373254422
291,0.9968102073365231,0.00966701039332559,0.9999113946482368,0.0005264568197398062
292,0.9959684564947723,0.01143674433211803,1.0,0.0002576025197115393
293,0.9961456671877362,0.010051710082819743,0.96690590112699,0.1038607830449323
294,0.9902091086407239,0.03044572876991983,0.9992025518341308,0.002713346972588433
295,0.9965000886053518,0.009554334720378883,1.0,0.0003304334064166899
296,0.9969874180400496,0.008523426144221656,0.9998670919723551,0.0004590971618849312
297,0.9971203260782571,0.008208495895441252,0.99481658692185,0.011612572027812608
298,0.9964557859294702,0.009590659841314441,0.999291157185894,0.0018294630457157425
299,0.9971646287435761,0.008391988905927473,0.9999556973241184,0.0003114385477087277
